,source,link,date
2166,breitbart,/tech/2019/03/14/ticket-service-eventbrite-blacklists-brigitte-gabriels-act-for-america/,2019-03-14
2167,breitbart,/politics/2019/03/14/donald-trump-defies-senate-republican-defectors-on-border-emergency-vote/,2019-03-14
2168,breitbart,/national-security/2019/03/14/salvadoran-president-elect-forceful-emigration-u-s-shameful-our-country/,2019-03-14
2169,breitbart,/politics/2019/03/14/poll-majority-reject-democrats-ban-on-fox-news-hosting-presidential-debates/,2019-03-14
2170,breitbart,/politics/2019/03/14/acting-defense-secretary-pat-shanahan-on-crews-ethics-investigation-request-im-not-worried/,2019-03-14
2171,breitbart,/the-media/2019/03/14/beto-orourke-vanity-fair-10-actual-quotes/,2019-03-14
2172,breitbart,/politics/2019/03/14/toyota-to-add-600-american-manufacturing-jobs-by-2021/,2019-03-14
2173,breitbart,/clips/2019/03/14/watch-live-prime-minister-of-ireland-presents-donald-trump-with-shamrock-bowl/,2019-03-14
2174,breitbart,/national-security/2019/03/14/nato-increases-defense-spending-yet-just-six-countries-meet-trumps-targets/,2019-03-14
2175,breitbart,/tech/2019/03/15/nyu-students-berate-chelsea-clinton-blame-new-zealand-attack/,2019-03-15
2176,breitbart,/clips/2019/03/15/maher-to-dems-refusing-to-hold-debates-on-fnc-grow-a-pair-how-very-trump-of-you/,2019-03-15
2177,breitbart,/politics/2019/03/15/lawmaker-calls-for-ban-on-partisan-ideology-in-classrooms/,2019-03-15
2178,breitbart,/politics/2019/03/15/ortiz-ocasio-cortez-again-proves-shes-clueless-on-economics/,2019-03-15
2179,breitbart,/politics/2019/03/15/report-trump-trade-deal-meeting-with-china-pushing-into-april/,2019-03-15
2180,breitbart,/politics/2019/03/15/feds-illegal-aliens-health-care-costs-u-s-taxpayers-quarter-billion-dollars-annually/,2019-03-15
2181,breitbart,/national-security/2019/03/15/christchurch-manifesto-values-china/,2019-03-15
2182,breitbart,/politics/2019/03/15/donald-trump-white-nationalists-a-small-group-of-people-that-have-serious-problems/,2019-03-15
2183,breitbart,/clips/2019/03/15/cnns-symone-sanders-donald-trump-is-a-white-nationalist/,2019-03-15
2184,breitbart,/politics/2019/03/15/bernie-sanders-receives-stitches-after-cutting-head-on-shower-door/,2019-03-15
2185,breitbart,/politics/2019/03/15/college-president-blocks-effort-to-end-study-abroad-program-in-israel/,2019-03-15
2186,breitbart,/immigration/2019/03/15/dhs-no-known-ties-between-new-zealand-killer-and-united-states/,2019-03-15
2187,breitbart,/economy/2019/03/15/washington-post-coyotes-create-bus-network-to-deliver-migrants-into-u-s-jobs/,2019-03-15
2188,breitbart,/politics/2019/03/15/bernie-2020-becomes-first-presidential-campaign-in-history-to-unionize/,2019-03-15
2189,breitbart,/politics/2019/03/15/donald-trump-challenges-beto-orourke-take-down-that-wall-youll-see-what-will-happen/,2019-03-15
2190,breitbart,/clips/2019/03/15/dem-rep-carson-deeply-disappointed-in-trumps-hurtful-dismissal-of-threat-of-white-nationalism/,2019-03-15
2191,breitbart,/crime/2019/03/15/missouri-inmate-escapes-steals-squad-car-from-pursuers/,2019-03-15
2192,breitbart,/politics/2019/03/15/vermont-town-swears-goat-mayor/,2019-03-15
2193,breitbart,/national-security/2019/03/15/u-s-warns-maduro-that-arresting-opposition-leader-guaido-would-be-terrible-mistake/,2019-03-15
2194,breitbart,/politics/2019/03/15/angel-families-celebrate-with-president-as-he-signs-first-veto-to-secure-border/,2019-03-15
2195,breitbart,/the-media/2019/03/15/nolte-cnn-blames-gay-u-s-ambassador-for-death-threats-he-receives/,2019-03-15
2196,breitbart,/politics/2019/03/15/neomi-rao-confirmed-to-brett-kavanaughs-seat-on-d-c-circuit-court/,2019-03-15
2197,breitbart,/the-media/2019/03/15/nolte-poll-shows-glowing-media-coverage-backfired-on-alexandria-ocasio-cortez/,2019-03-15
2198,breitbart,/politics/2019/03/15/gop-lawmakers-seek-to-close-immigration-loophole-encouraging-child-marriage/,2019-03-15
2199,breitbart,/entertainment/2019/03/15/john-cusack-democracy-doesnt-survive-unless-trump-rots-in-prison/,2019-03-15
2200,breitbart,/politics/2019/03/15/donald-trump-vetoes-attempt-to-block-national-emergency/,2019-03-15
2201,breitbart,/the-media/2019/03/15/cnns-dana-bash-blames-trump-breitbart-news-new-zealand-massacres/,2019-03-15
2202,breitbart,/clips/2019/03/15/nyts-wajahat-ali-white-supremacists-see-trump-as-an-enabler-and-an-ally-for-poisonous-ideology/,2019-03-15
2203,breitbart,/clips/2019/03/15/al-gore-general-notion-of-green-new-deal-has-huge-majority-support/,2019-03-15
2204,breitbart,/politics/2019/03/15/north-carolina-county-declares-gun-sanctuary-status/,2019-03-15
2205,breitbart,/the-media/2019/03/16/cnn-continues-to-lie-about-charlottesville-in-attempt-to-connect-donald-trump-to-new-zealand-attack/,2019-03-16
2206,breitbart,/clips/2019/03/16/jackson-lee-on-reparations-discussion-long-overdue-relating-to-enslaved-people-slaves/,2019-03-16
2207,breitbart,/politics/2019/03/16/judge-halts-kentucky-fetal-heartbeat-abortion-ban/,2019-03-16
2208,breitbart,/politics/2019/03/16/pinkerton-aoc-vs-rwr/,2019-03-16
2209,breitbart,/politics/2019/03/16/charlie-kirk-why-is-trump-having-to-fight-alone/,2019-03-16
2210,breitbart,/politics/2019/03/16/al-gore-99-9-percent-of-scientists-agree-with-me-on-climate-change/,2019-03-16
2211,breitbart,/politics/2019/03/16/kobach-humane-society-launches-multistate-attack-on-hunting-contest/,2019-03-16
2212,breitbart,/the-media/2019/03/16/jeanine-pirros-show-wont-air-on-fox-saturday-after-remarks-about-ilhan-omar/,2019-03-16
2213,breitbart,/news/the-latest-bidens-verbal-slip-draws-democrats-cheers/,2019-03-16
2214,breitbart,/politics/2019/03/16/beto-orourke-joined-cult-of-the-dead-cow-hacking-group/,2019-03-16
2215,breitbart,/politics/2019/03/16/meghan-mccain-rips-trump-no-one-will-ever-love-you-the-way-they-loved-my-father/,2019-03-16
2216,breitbart,/politics/2019/03/16/hawkins-new-zealand-attack-reminds-us-being-armed-is-part-of-being-prepared/,2019-03-16
2217,breitbart,/politics/2019/03/16/boomtown-dc-swamp-issues-more-than-2-7-million-traffic-tickets-collecting-324-million-for-government/,2019-03-16
2218,breitbart,/clips/2019/03/16/brooks-trumps-statement-about-tough-supporters-classic-authoritarianism/,2019-03-16
2219,breitbart,/clips/2019/03/16/cardin-i-think-the-dnc-should-do-debates-on-all-news-networks/,2019-03-16
2220,breitbart,/clips/2019/03/16/jeb-foreign-policy/,2019-03-16
2221,breitbart,/clips/2019/03/16/dem-rep-green-rep-steve-king-andrew-johnson-provide-precedent-for-trumps-impeachment/,2019-03-16
2222,breitbart,/politics/2019/03/16/colorado-joins-11-states-agreeing-to-ditch-electoral-college-for-popular-vote/,2019-03-16
2223,breitbart,/radio/2019/03/16/ralph-abraham-well-make-louisiana-the-leading-candidate-for-u-s-space-command/,2019-03-16
2224,breitbart,/politics/2019/03/16/shannon-watts-presents-new-zealand-gun-control-model-us/,2019-03-16
2225,breitbart,/politics/2019/03/16/teen-smashes-egg-on-australian-lawmaker-who-blamed-new-zealand-shooting-on-immigration/,2019-03-16
2226,breitbart,/politics/2019/03/16/nolte-houston-library-allowed-sex-offender-to-read-to-kids-during-drag-queen-storytime/,2019-03-16
2227,breitbart,/clips/2019/03/16/schatz-republicans-are-coming-after-your-medicare-and-your-medicaid-to-pay-for-tax-cuts/,2019-03-16
2228,breitbart,/crime/2019/03/16/police-woman-fraudulently-collected-26000-in-medicaid-food-stamps/,2019-03-16
2229,breitbart,/politics/2019/03/16/liberal-analyst-white-democrats-have-god-problem/,2019-03-16
2230,breitbart,/europe/2019/03/16/yellow-vests-15000-protesters-100-arrests-french-pm-vows-severe-punishment/,2019-03-16
2231,breitbart,/politics/2019/03/16/new-zealand-government-semiautomatic-rifle-ban/,2019-03-16
2232,breitbart,/politics/2019/03/16/donald-trump-jr-defends-chelsea-clinton-for-criticizing-rep-ilhan-omars-antisemitic-comments/,2019-03-16
2233,breitbart,/politics/2019/03/16/new-zealand-attacker-purchased-all-firearms-legally/,2019-03-16
2234,breitbart,/europe/2019/03/16/finished-theresa-mays-senior-aides-her-fall-on-her-sword-go-dignity/,2019-03-16
2235,breitbart,/politics/2019/03/17/2020-gillibrand-to-launch-campaign-in-front-of-trump-tower/,2019-03-17
2236,breitbart,/clips/2019/03/17/klobuchar-we-need-universal-healthcare-in-this-country/,2019-03-17
2237,breitbart,/clips/2019/03/17/gop-rep-collins-on-lisa-page-testimony-loretta-lynch-has-some-explaining-to-do/,2019-03-17
2238,breitbart,/politics/2019/03/17/bush-center-video-excludes-americans-from-america/,2019-03-17
2239,breitbart,/clips/2019/03/17/lieberman-by-not-denouncing-antisemitism-pelosi-and-dems-make-antisemitism-acceptable/,2019-03-17
2240,breitbart,/politics/2019/03/17/trump-gives-gm-ultimatum-reopen-closed-lordstown-ohio-plant/,2019-03-17
2241,breitbart,/2nd-amendment/2019/03/17/pinkerton-new-zealand-terror-attack-reminds-us-that-safety-starts-with-security/,2019-03-17
2242,breitbart,/politics/2019/03/17/exclusive-alan-tonelson-completely-unapologetic-globalists-who-oversaw-great-recession-are-fueling-populism/,2019-03-17
2243,breitbart,/politics/2019/03/17/kamala-harris-mike-pence-refusing-to-meet-women-alone-outrageous/,2019-03-17
2244,breitbart,/politics/2019/03/17/exclusive-brandon-judd-border-crossers-being-dropped-off-in-u-s-while-new-wall-has-yet-to-be-built/,2019-03-17
2245,breitbart,/clips/2019/03/17/dan-rather-trump-has-the-strongest-the-most-powerful-platform-for-propaganda-that-humans-have-ever-had/,2019-03-17
2246,breitbart,/politics/2019/03/17/beto-orourke-ban-ar-15-sales-america/,2019-03-17
2247,breitbart,/clips/2019/03/17/dem-rep-tlaib-ilhan-omar-is-an-easier-target-because-she-black-and-muslim/,2019-03-17
2248,breitbart,/clips/2019/03/17/landrieu-trump-making-it-ok-to-judge-people-based-on-race-creed-color-sexual-orientation/,2019-03-17
2249,breitbart,/europe/2019/03/17/marine-le-pen-spars-with-leftist-former-italian-pm-on-salvini-brexit/,2019-03-17
2250,breitbart,/politics/2019/03/17/dhs-releases-84-5k-border-crossers-illegal-aliens-u-s-two-months/,2019-03-17
2251,breitbart,/politics/2019/03/17/washington-senate-passes-bill-keeping-trump-off-2020-ballot-until-he-releases-tax-returns/,2019-03-17
2252,breitbart,/politics/2019/03/17/donald-trump-melania-trump-attend-church-st-patricks-day/,2019-03-17
2253,breitbart,/europe/2019/03/17/mps-demand-uk-chain-migration/,2019-03-17
2254,breitbart,/politics/2019/03/17/italy-eyes-stand-your-ground-style-law-lethal-firearm-use/,2019-03-17
2255,breitbart,/middle-east/2019/03/17/exclusive-israeli-politician-moshe-feiglin-vows-to-drain-the-swamp/,2019-03-17
2256,breitbart,/politics/2019/03/17/cnn-intel-analyst-trumps-neo-nazism-similar-hitler/,2019-03-17
2257,breitbart,/economy/2019/03/17/carney-durable-goods-manufacturing-job-openings-up-17-despite-steel-and-aluminum-tariffs/,2019-03-17
2258,breitbart,/politics/2019/03/17/nolte-alexandria-ocasio-cortez-melts-down-collapsing-poll-numbers/,2019-03-17
2259,breitbart,/politics/2019/03/17/donald-trump-fox-news-you-can-only-beat-yourselves-fight-left/,2019-03-17
2260,breitbart,/politics/2019/03/17/donald-trump-john-mccain-peddled-fake-dossier-garbage-media-fbi/,2019-03-17
2261,breitbart,/the-media/2019/03/17/fact-check-fox-news-chris-wallace-suggests-trump-wont-give-speech-on-white-supremacy/,2019-03-17
2262,breitbart,/europe/2019/03/17/tommy-robinson-loses-his-harassment-case-against-cambridge-police/,2019-03-17
2263,breitbart,/entertainment/2019/03/17/stephen-colbert-what-trump-is-doing-to-the-nation-is-horrible/,2019-03-17
2264,breitbart,/politics/2019/03/17/donald-trump-floats-government-action-against-saturday-night-live/,2019-03-17
2265,breitbart,/politics/2019/03/18/georgia-dems-bill-requiring-men-report-ejaculations/,2019-03-18
2266,breitbart,/clips/2019/03/18/carson-ive-interacted-with-racist-people-trump-is-not-one-of-them/,2019-03-18
2267,breitbart,/politics/2019/03/18/white-house-pitches-cap-on-plus-student-loans/,2019-03-18
2268,breitbart,/politics/2019/03/18/brad-parscale-unloads-george-conway-hurts-kellyanne-because-hes-jealous-of-her-success/,2019-03-18
2269,breitbart,/politics/2019/03/18/wsj-elliott-abrams-welcome-venezuelan-migrants/,2019-03-18
2270,breitbart,/entertainment/2019/03/18/sarah-silverman-backs-ilhan-omar-i-am-so-down-with-this/,2019-03-18
2271,breitbart,/politics/2019/03/18/renowned-sculptor-wont-give-up-on-his-dream-of-a-national-civil-war-memorial/,2019-03-18
2272,breitbart,/politics/2019/03/18/hogan-gidley-on-emergency-declaration-ask-angel-moms-and-dads-if-its-a-manufactured-crisis/,2019-03-18
2273,breitbart,/clips/2019/03/18/elizabeth-warren-housing-should-be-a-basic-human-right/,2019-03-18
2274,breitbart,/clips/2019/03/18/warren-white-supremacists-pose-a-threat-to-u-s-like-isis-al-qaeda/,2019-03-18
2275,breitbart,/clips/2019/03/18/warren-green-new-deal-is-about-building-the-infrastructure-for-the-21st-century/,2019-03-18
2276,breitbart,/crime/2019/03/18/5-ms-13-members-accused-of-stabbing-virginia-teen-100-times/,2019-03-18
2277,breitbart,/clips/2019/03/18/warren-calls-for-congressional-commission-on-reparations-for-slavery-impact-of-discrimination/,2019-03-18
2278,breitbart,/politics/2019/03/18/redfored-now-threatening-illegal-teachers-strike-in-tennessee/,2019-03-18
2279,breitbart,/clips/2019/03/18/warren-the-way-to-make-every-vote-matter-is-to-eliminate-electoral-college/,2019-03-18
2280,breitbart,/politics/2019/03/18/devin-nunes-files-major-defamation-lawsuit-against-twitter/,2019-03-18
2281,breitbart,/immigration/2019/03/18/cbp-62-central-american-migrants-arrested-breaching-border-fence/,2019-03-18
2282,breitbart,/politics/2019/03/18/poll-more-americans-think-muellers-probe-is-a-witch-hunt-against-trump/,2019-03-18
2283,breitbart,/clips/2019/03/18/gillibrand-immigration-is-not-a-security-issue-it-is-an-economic-and-a-humanitarian-and-a-family-issue/,2019-03-18
2284,breitbart,/politics/2019/03/18/donald-trump-donates-first-quarter-2019-salary-to-homeland-security/,2019-03-18
2285,breitbart,/politics/2019/03/18/poll-aoc-leads-pack-as-villain-responsible-for-amazon-new-york-city-pullout/,2019-03-18
2286,breitbart,/clips/2019/03/18/booker-racists-think-trump-is-a-racist-his-language-is-causing-pain-fear/,2019-03-18
2287,breitbart,/politics/2019/03/18/newsweek-cites-3-examples-firearm-surrender/,2019-03-18
2288,breitbart,/politics/2019/03/18/joe-scarborough-trump-a-white-supremacist-who-will-never-apologize/,2019-03-18
2289,breitbart,/politics/2019/03/18/jody-hice-democrats-worried-census-citizenship-question-will-endanger-house-majority/,2019-03-18
2290,breitbart,/politics/2019/03/18/maryland-lawmakers-choose-planned-parenthood-over-federal-family-planning-dollars/,2019-03-18
2291,breitbart,/entertainment/2019/03/18/black-conservatives-demand-naacp-drop-jussie-smollett-image-award-nomination/,2019-03-18
2292,breitbart,/politics/2019/03/18/democrats-contemplate-stacking-the-supreme-court-if-they-win-in-2020/,2019-03-18
2293,breitbart,/politics/2019/03/18/beto-orourke-on-third-trimester-abortions-should-be-decision-the-woman-makes/,2019-03-18
2294,breitbart,/crime/2019/03/18/fresno-man-arrested-pd-stolen-car/,2019-03-18
2295,breitbart,/politics/2019/03/19/virgil-elizabeth-warren-luck-tech/,2019-03-19
2296,breitbart,/clips/2019/03/19/harris-open-to-discussion-on-eliminating-electoral-college-need-to-deal-with-diminishing-role-of-popular-vote/,2019-03-19
2297,breitbart,/clips/2019/03/19/koppel-establishment-press-out-to-get-trump/,2019-03-19
2298,breitbart,/politics/2019/03/19/ssupreme-court-criminal-aliens-cannot-escape-detention-by-dodging-federal-agents/,2019-03-19
2299,breitbart,/clips/2019/03/19/cnns-toobin-absurd-to-equate-rep-omars-silly-statement-to-trumps-racist-and-bigoted-tirades/,2019-03-19
2300,breitbart,/politics/2019/03/19/romney-cant-understand-why-trump-would-disparage-heroic-honorable-mccain/,2019-03-19
2301,breitbart,/politics/2019/03/19/illegal-alien-accused-of-killing-pierce-corcoran-to-be-deported-from-u-s/,2019-03-19
2302,breitbart,/politics/2019/03/19/approved-mississippi-legislature-sends-heartbeat-abortion-ban-to-governor/,2019-03-19
2303,breitbart,/politics/2019/03/19/report-joe-biden-begs-donors-for-boost-in-2020-campaign-cash/,2019-03-19
2304,breitbart,/politics/2019/03/19/71-entering-employment-came-from-outside-labor-force-under-trump/,2019-03-19
2305,breitbart,/clips/2019/03/19/cnns-tapper-trumps-maliciousness-is-infecting-the-whole-republican-party/,2019-03-19
2306,breitbart,/politics/2019/03/19/fox-news-will-host-town-hall-with-former-starbucks-ceo-howard-schultz/,2019-03-19
2307,breitbart,/politics/2019/03/19/exclusive-curtis-ellis-trump-should-impose-auto-tariffs-to-stop-china-from-decimating-u-s-auto-industry/,2019-03-19
2308,breitbart,/politics/2019/03/19/boyer-donald-trump-changed-the-new-york-times-is-it-forever/,2019-03-19
2309,breitbart,/national-security/2019/03/19/report-trump-admin-designate-irans-revolutionary-guards-iraqi-shiite-militias-terrorists/,2019-03-19
2310,breitbart,/politics/2019/03/19/white-house-economic-staffers-suggest-no-need-for-more-immigrant-workers/,2019-03-19
2311,breitbart,/politics/2019/03/19/bernie-sanders-need-to-do-better-job-explaining-how-socialism-leads-to-a-vibrant-democracy/,2019-03-19
2312,breitbart,/politics/2019/03/19/oxford-society-kristina-arriaga-war-impact-women/,2019-03-19
2313,breitbart,/the-media/2019/03/19/ex-biden-chief-of-staff-trump-subhuman-for-attacking-john-mccain/,2019-03-19
2314,breitbart,/radio/2019/03/19/jeff-landry-death-penalty-abolition-is-part-of-the-lefts-plan-to-destabilize-our-criminal-justice-system/,2019-03-19
2315,breitbart,/politics/2019/03/19/union-workers-stand-with-trump-dont-let-gm-off-the-hook-for-plant-closures/,2019-03-19
2316,breitbart,/politics/2019/03/19/jeff-landry-trumps-emergency-declaration-will-prevail-in-the-courts/,2019-03-19
2317,breitbart,/politics/2019/03/19/veteran-wins-20-year-fight-against-hoa-to-fly-american-flag-on-property/,2019-03-19
